Missouri,2006,Blunt Object,2
Arkansas,2006,Fire,1
New Jersey,2009,Unknown,1
Georgia,2011,Knife,5
Missouri,2005,Strangulation,1
North Dakota,2011,Firearm,1
Connecticut,2012,Handgun,3
New York,2010,Knife,16
Michigan,2006,Rifle,5
Massachusetts,2014,Firearm,5
Washington,2007,Shotgun,1
North Carolina,2010,Knife,5
Ohio,2014,Strangulation,1
Louisiana,2013,Unknown,2
New York,2012,Suffocation,1
New Mexico,2012,Blunt Object,1
New York,2013,Shotgun,2
Massachusetts,2013,Knife,2
Indiana,2009,Firearm,8
Colorado,2009,Blunt Object,4
Louisiana,2007,Knife,6
North Carolina,2011,Drugs,1
Florida,2010,Rifle,3
Virginia,2009,Knife,5
California,2005,Knife,30
Texas,2005,Unknown,6
Pennsylvania,2006,Firearm,4
Maryland,2013,Drugs,1
North Carolina,2008,Gun,2
Alaska,2012,Firearm,1
Connecticut,2005,Fire,1
Idaho,2010,Handgun,1
Pennsylvania,2008,Rifle,1
Oklahoma,2007,Knife,6
Minnesota,2012,Knife,2
District of Columbia,2013,Blunt Object,1
Tennessee,2012,Firearm,2
New Mexico,2004,Handgun,8
Illinois,2014,Handgun,48
Kentucky,2004,Knife,5
Arkansas,2013,Handgun,6
Kansas,2004,Unknown,2
Oklahoma,2012,Blunt Object,3
Washington,2010,Handgun,8
Arkansas,2013,Suffocation,1
South Carolina,2004,Unknown,1
Rhodes Island,2012,Handgun,1
New Mexico,2013,Knife,2
Louisiana,2011,Unknown,3
Maryland,2014,Knife,9
New York,2007,Blunt Object,8
Kansas,2004,Firearm,1
Ohio,2008,Drugs,1
Pennsylvania,2006,Strangulation,1
Delaware,2009,Firearm,3
Washington,2008,Gun,1
Pennsylvania,2004,Knife,7
Kansas,2004,Handgun,3
Tennessee,2012,Unknown,6
Texas,2004,Blunt Object,25
Virginia,2005,Shotgun,2
Indiana,2007,Firearm,2
Alaska,2006,Knife,1
Ohio,2006,Shotgun,1
Massachusetts,2005,Handgun,3
West Virginia,2004,Handgun,1
Wisconsin,2013,Rifle,2
California,2005,Drowning,2
Michigan,2009,Shotgun,1
Louisiana,2008,Firearm,2
Louisiana,2009,Knife,8
Florida,2008,Drugs,1
Arizona,2013,Knife,6
Connecticut,2007,Knife,2
Indiana,2009,Handgun,13
New Jersey,2006,Strangulation,2
Washington,2013,Handgun,8
Pennsylvania,2007,Blunt Object,9
West Virginia,2011,Rifle,2
Missouri,2012,Drowning,1
Florida,2005,Knife,10
New York,2012,Knife,6
Georgia,2008,Rifle,2
Tennessee,2010,Knife,2
Massachusetts,2014,Unknown,1
Pennsylvania,2014,Drugs,1
Kentucky,2012,Unknown,1
Mississippi,2008,Rifle,1
New Jersey,2007,Handgun,22
Minnesota,2014,Blunt Object,3
Michigan,2014,Shotgun,1
Pennsylvania,2014,Blunt Object,4
West Virginia,2007,Rifle,1
Pennsylvania,2008,Blunt Object,7
Texas,2006,Rifle,4
Texas,2005,Gun,2
Idaho,2005,Shotgun,1
Kansas,2008,Firearm,2
California,2013,Suffocation,4
Texas,2010,Suffocation,1
Arkansas,2006,Suffocation,1
Virginia,2008,Drugs,1
Pennsylvania,2013,Unknown,4
California,2014,Drowning,2
Georgia,2004,Shotgun,2
South Carolina,2006,Suffocation,1
Texas,2012,Gun,1
Missouri,2005,Knife,6
Missouri,2011,Handgun,12
Washington,2007,Rifle,2
Missouri,2008,Drugs,1
Arizona,2004,Blunt Object,9
Michigan,2006,Shotgun,2
Texas,2010,Unknown,4
Arizona,2009,Rifle,2
Missouri,2009,Unknown,4
New Mexico,2007,Handgun,7
Wisconsin,2005,Knife,2
Oregon,2007,Drugs,1
Maryland,2004,Suffocation,1
Utah,2004,Shotgun,1
Colorado,2012,Rifle,2
Michigan,2006,Fire,1
Mississippi,2012,Rifle,1
Georgia,2010,Knife,7
Colorado,2013,Handgun,5
New Mexico,2012,Handgun,1
Kentucky,2012,Blunt Object,3
Virginia,2012,Handgun,14
Michigan,2008,Rifle,1
Texas,2006,Unknown,12
Ohio,2012,Firearm,10
Florida,2009,Rifle,7
Florida,2006,Unknown,8
Michigan,2004,Shotgun,3
Colorado,2013,Unknown,2
West Virginia,2009,Drugs,1
Nevada,2012,Firearm,1
New Mexico,2005,Firearm,1
North Carolina,2011,Gun,7
West Virginia,2007,Blunt Object,1
Arizona,2006,Knife,3
Illinois,2005,Knife,5
Michigan,2011,Handgun,29
Alabama,2010,Blunt Object,3
Arizona,2005,Handgun,24
Missouri,2012,Rifle,1
New Jersey,2004,Knife,7
Wyoming,2014,Suffocation,1
Georgia,2013,Firearm,2
Illinois,2006,Blunt Object,3
New York,2013,Firearm,4
Texas,2010,Blunt Object,19
Maine,2009,Fire,1
Nevada,2006,Handgun,13
District of Columbia,2004,Firearm,15
New Jersey,2013,Handgun,16
Utah,2006,Blunt Object,1
Iowa,2011,Firearm,2
Indiana,2005,Knife,1
California,2011,Rifle,4
Hawaii,2010,Knife,1
Oregon,2014,Firearm,2
Indiana,2014,Fire,1
Minnesota,2009,Knife,3
New York,2004,Blunt Object,12
Texas,2007,Knife,16
Alabama,2009,Shotgun,2
Maryland,2008,Unknown,3
Iowa,2004,Suffocation,1
Arkansas,2007,Handgun,8
Pennsylvania,2014,Unknown,7
Missouri,2013,Firearm,8
Maryland,2011,Handgun,23
Arizona,2011,Blunt Object,2
Kentucky,2007,Handgun,7
West Virginia,2008,Knife,1
Indiana,2004,Knife,4
Tennessee,2004,Knife,6
Wisconsin,2004,Shotgun,1
Iowa,2014,Rifle,1
New Mexico,2012,Firearm,1
Delaware,2006,Handgun,1
Alabama,2005,Shotgun,1
Colorado,2011,Firearm,4
Texas,2011,Firearm,14
Pennsylvania,2007,Handgun,39
Texas,2011,Unknown,6
Ohio,2005,Suffocation,1
California,2013,Rifle,3
Colorado,2011,Unknown,4
Pennsylvania,2005,Rifle,3
Arizona,2010,Gun,1
Louisiana,2009,Firearm,3
West Virginia,2014,Blunt Object,2
Missouri,2008,Handgun,16
Florida,2012,Handgun,40
Ohio,2004,Knife,4
Ohio,2013,Knife,2
Tennessee,2012,Blunt Object,8
New York,2014,Suffocation,2
Oregon,2012,Knife,1
New Jersey,2012,Rifle,4
Virginia,2004,Rifle,1
Florida,2011,Fire,1
Tennessee,2014,Blunt Object,2
California,2007,Strangulation,3
Massachusetts,2009,Shotgun,1
West Virginia,2012,Knife,1
Louisiana,2011,Blunt Object,2
Georgia,2012,Blunt Object,4
Louisiana,2009,Rifle,2
Ohio,2006,Rifle,1
Wisconsin,2011,Shotgun,1
New York,2007,Firearm,37
California,2013,Firearm,27
California,2006,Fire,1
Idaho,2014,Knife,2
Nevada,2007,Shotgun,1
New Jersey,2008,Knife,10
Oklahoma,2004,Knife,4
Tennessee,2006,Knife,7
Alabama,2008,Shotgun,3
Ohio,2005,Knife,5
Oklahoma,2013,Blunt Object,3
Michigan,2012,Knife,6
South Carolina,2014,Drugs,1
Oklahoma,2005,Knife,3
Maine,2009,Blunt Object,2
Indiana,2007,Blunt Object,1
District of Columbia,2004,Unknown,4
Texas,2012,Fire,1
South Carolina,2007,Handgun,25
Indiana,2013,Drugs,1
Georgia,2013,Unknown,6
Kentucky,2014,Knife,2
South Carolina,2013,Firearm,8
Louisiana,2008,Blunt Object,1
Oklahoma,2008,Firearm,1
Oregon,2008,Knife,3
Colorado,2009,Unknown,1
Michigan,2014,Knife,2
South Carolina,2009,Knife,5
California,2012,Fire,1
Ohio,2011,Handgun,28
California,2008,Knife,24
Pennsylvania,2007,Firearm,4
Alaska,2010,Blunt Object,1
Ohio,2012,Unknown,3
Texas,2006,Firearm,9
Georgia,2007,Gun,1
California,2012,Knife,28
California,2011,Suffocation,4
District of Columbia,2013,Shotgun,2
New Jersey,2010,Fire,1
Arizona,2010,Firearm,8
Nevada,2013,Blunt Object,5
Ohio,2010,Handgun,18
California,2009,Knife,36
Wisconsin,2008,Handgun,2
Vermont,2011,Handgun,1
Minnesota,2014,Firearm,1
Vermont,2009,Blunt Object,1
Hawaii,2011,Knife,1
Montana,2011,Suffocation,1
Florida,2008,Knife,14
North Carolina,2014,Shotgun,2
Kansas,2013,Rifle,3
New York,2013,Rifle,1
Pennsylvania,2004,Fire,2
Kansas,2008,Blunt Object,4
Colorado,2010,Firearm,2
Maryland,2009,Handgun,35
Vermont,2010,Drugs,1
Missouri,2004,Handgun,4
Kentucky,2011,Drugs,1
Missouri,2011,Shotgun,1
Tennessee,2006,Handgun,16
Louisiana,2012,Unknown,4
Georgia,2004,Handgun,27
Arkansas,2007,Unknown,2
Pennsylvania,2013,Firearm,9
Florida,2007,Firearm,27
Illinois,2012,Blunt Object,3
Washington,2013,Strangulation,1
Alaska,2010,Rifle,1
North Carolina,2009,Rifle,2
Maryland,2014,Unknown,1
New York,2011,Knife,14
Hawaii,2012,Handgun,1
Alaska,2007,Knife,1
Colorado,2012,Firearm,1
South Carolina,2007,Knife,2
Oregon,2009,Gun,1
Washington,2006,Rifle,1
Nevada,2009,Blunt Object,2
Kentucky,2012,Firearm,1
Iowa,2008,Handgun,2
Florida,2012,Knife,10
Connecticut,2009,Handgun,6
District of Columbia,2011,Knife,2
Arkansas,2009,Blunt Object,1
Arkansas,2012,Handgun,5
Massachusetts,2007,Fire,1
Louisiana,2014,Firearm,7
New York,2008,Handgun,8
Washington,2007,Fire,1
Nevada,2006,Knife,6
South Carolina,2008,Unknown,2
Virginia,2008,Unknown,6
North Carolina,2007,Suffocation,1
Louisiana,2008,Unknown,3
Michigan,2014,Suffocation,4
Georgia,2013,Blunt Object,3
New York,2013,Blunt Object,7
Tennessee,2004,Fire,1
Pennsylvania,2010,Knife,5
Mississippi,2007,Blunt Object,1
Utah,2006,Firearm,3
Hawaii,2011,Strangulation,1
Nevada,2004,Blunt Object,1
Arizona,2011,Handgun,29
California,2007,Fire,1
New Jersey,2007,Fire,1
Michigan,2006,Unknown,9
Pennsylvania,2011,Rifle,2
New Jersey,2008,Strangulation,1
New Mexico,2004,Firearm,1
Kansas,2014,Blunt Object,2
Maryland,2005,Poison,1
Arkansas,2008,Knife,2
Florida,2005,Firearm,13
New Hampshire,2007,Unknown,1
Ohio,2008,Handgun,19
North Carolina,2005,Gun,6
Texas,2009,Shotgun,5
Tennessee,2013,Shotgun,3
Montana,2005,Rifle,1
Texas,2007,Strangulation,2
Virginia,2012,Rifle,2
Pennsylvania,2014,Rifle,2
Montana,2004,Knife,1
Arkansas,2009,Knife,2
Colorado,2004,Knife,3
Oregon,2005,Handgun,3
Alaska,2014,Firearm,3
Maryland,2010,Unknown,1
Texas,2004,Gun,3
Texas,2005,Rifle,2
California,2006,Suffocation,2
Kentucky,2010,Shotgun,1
Louisiana,2006,Fire,1
Idaho,2005,Poison,1
Illinois,2005,Fire,1
Oklahoma,2009,Handgun,11
Delaware,2007,Unknown,1
Connecticut,2009,Drugs,1
California,2010,Handgun,119
Alaska,2012,Unknown,1
Louisiana,2004,Handgun,34
Pennsylvania,2006,Unknown,5
Alaska,2007,Blunt Object,1
Texas,2005,Firearm,2
Colorado,2011,Blunt Object,3
Minnesota,2013,Unknown,3
Texas,2011,Blunt Object,10
Delaware,2006,Blunt Object,1
Ohio,2006,Unknown,7
Indiana,2009,Unknown,3
Florida,2013,Knife,13
North Carolina,2011,Blunt Object,9
Louisiana,2009,Blunt Object,6
South Carolina,2008,Handgun,9
Oklahoma,2012,Knife,2
Louisiana,2011,Rifle,1
Louisiana,2005,Knife,8
Texas,2014,Suffocation,1
Maryland,2004,Knife,6
Louisiana,2012,Gun,1
Nevada,2006,Strangulation,1
New York,2008,Strangulation,1
Washington,2009,Rifle,1
Tennessee,2012,Rifle,1
Michigan,2008,Gun,1
Georgia,2011,Rifle,4
New York,2009,Blunt Object,3
New Jersey,2009,Firearm,1
Pennsylvania,2006,Fire,2
Georgia,2012,Firearm,1
Michigan,2011,Shotgun,4
Oregon,2013,Knife,1
Maryland,2007,Handgun,41
Utah,2012,Knife,3
Nevada,2005,Firearm,4
California,2013,Blunt Object,15
Minnesota,2008,Handgun,4
Colorado,2014,Blunt Object,2
Ohio,2012,Gun,1
Florida,2010,Fire,1
Connecticut,2008,Rifle,1
Maine,2014,Strangulation,1
District of Columbia,2009,Handgun,9
Nevada,2007,Knife,3
New York,2004,Strangulation,1
Florida,2010,Knife,19
Virginia,2009,Rifle,1
Georgia,2014,Firearm,2
Wyoming,2004,Handgun,1
South Carolina,2013,Blunt Object,3
Mississippi,2012,Blunt Object,4
Virginia,2007,Handgun,8
Oklahoma,2008,Blunt Object,3
Colorado,2008,Drugs,1
Missouri,2008,Shotgun,1
Alaska,2006,Handgun,1
Kentucky,2011,Handgun,10
Kentucky,2014,Shotgun,2
North Carolina,2013,Knife,5
Maryland,2004,Handgun,30
Oregon,2012,Explosives,1
New Jersey,2012,Fire,1
Florida,2006,Blunt Object,8
Wisconsin,2008,Unknown,1
North Carolina,2007,Shotgun,1
Florida,2011,Shotgun,3
California,2004,Blunt Object,26
Arizona,2004,Rifle,5
Missouri,2014,Rifle,2
Kentucky,2010,Handgun,3
North Carolina,2008,Rifle,1
Pennsylvania,2013,Rifle,1
Ohio,2011,Blunt Object,1
Arizona,2010,Blunt Object,5
Nevada,2013,Firearm,5
Colorado,2008,Knife,5
Oregon,2004,Blunt Object,1
Maryland,2006,Blunt Object,2
Washington,2007,Unknown,3
New Jersey,2008,Fire,1
Oklahoma,2010,Blunt Object,2
Georgia,2006,Handgun,29
Maryland,2005,Unknown,1
Ohio,2014,Handgun,19
Ohio,2010,Blunt Object,1
Nevada,2010,Handgun,9
District of Columbia,2014,Suffocation,1
Oklahoma,2006,Rifle,3
Missouri,2009,Rifle,1
Missouri,2009,Strangulation,1
Tennessee,2006,Shotgun,1
Arizona,2008,Handgun,23
Ohio,2007,Fire,1
Tennessee,2007,Unknown,7
Indiana,2011,Unknown,1
Kansas,2005,Unknown,2
Missouri,2008,Unknown,1
New Hampshire,2011,Handgun,1
Arizona,2010,Rifle,4
Maryland,2008,Handgun,40
Indiana,2011,Strangulation,1
North Carolina,2012,Knife,6
Pennsylvania,2013,Blunt Object,3
New Jersey,2006,Handgun,26
Delaware,2014,Suffocation,1
West Virginia,2012,Shotgun,1
Florida,2007,Blunt Object,16
Michigan,2010,Handgun,21
Minnesota,2007,Blunt Object,3
California,2004,Rifle,5
West Virginia,2005,Handgun,1
Louisiana,2014,Rifle,1
Arizona,2013,Rifle,2
Florida,2006,Rifle,3
Illinois,2011,Handgun,37
Arizona,2011,Gun,1
Arkansas,2009,Unknown,4
California,2010,Strangulation,3
North Carolina,2005,Handgun,24
Virginia,2010,Blunt Object,3
Georgia,2009,Blunt Object,5
Colorado,2012,Blunt Object,6
Alaska,2014,Blunt Object,1
Minnesota,2006,Unknown,1
Massachusetts,2004,Firearm,4
Minnesota,2014,Drugs,2
Utah,2007,Handgun,2
Delaware,2013,Handgun,2
Pennsylvania,2009,Rifle,2
Mississippi,2011,Knife,3
Ohio,2009,Blunt Object,6
Alabama,2004,Shotgun,2
Pennsylvania,2004,Firearm,5
Kansas,2012,Handgun,4
Georgia,2014,Gun,1
Iowa,2010,Blunt Object,1
Massachusetts,2005,Fire,1
Montana,2008,Handgun,3
South Carolina,2011,Handgun,8
California,2014,Handgun,94
Missouri,2006,Strangulation,1
Oregon,2011,Handgun,5
Arizona,2006,Shotgun,2
New Mexico,2005,Shotgun,1
Missouri,2010,Knife,3
Mississippi,2009,Blunt Object,1
District of Columbia,2005,Unknown,3
Tennessee,2011,Firearm,7
Michigan,2004,Knife,8
Indiana,2008,Handgun,15
South Dakota,2007,Suffocation,1
Virginia,2014,Handgun,12
Mississippi,2007,Firearm,1
Oklahoma,2013,Handgun,15
Wyoming,2014,Handgun,1
Indiana,2010,Knife,4
Nevada,2004,Firearm,3
California,2007,Knife,33
North Carolina,2006,Blunt Object,10
Indiana,2008,Firearm,5
Arkansas,2006,Shotgun,1
Washington,2011,Blunt Object,3
New Mexico,2004,Blunt Object,5
New York,2005,Knife,20
Kansas,2014,Firearm,4
Washington,2014,Knife,4
Georgia,2005,Knife,8
Maryland,2009,Shotgun,1
Louisiana,2013,Firearm,3
Washington,2007,Gun,2
South Carolina,2004,Blunt Object,4
Alabama,2009,Knife,1
Oregon,2011,Firearm,1
Massachusetts,2009,Fire,1
California,2014,Suffocation,1
Georgia,2013,Strangulation,1
Idaho,2004,Knife,1
Texas,2011,Rifle,1
New Mexico,2009,Blunt Object,4
West Virginia,2009,Unknown,1
Missouri,2004,Knife,3
Indiana,2010,Firearm,8
Virginia,2007,Blunt Object,5
New York,2008,Knife,17
Oregon,2009,Blunt Object,3
Maine,2012,Knife,2
New Mexico,2008,Rifle,1
Arkansas,2010,Unknown,2
Wisconsin,2006,Fire,1
Mississippi,2006,Knife,2
Texas,2005,Blunt Object,16
Arkansas,2007,Shotgun,2
Michigan,2007,Suffocation,1
Ohio,2012,Handgun,24
Michigan,2004,Firearm,7
New Hampshire,2013,Handgun,1
Oregon,2006,Rifle,1
Oregon,2006,Strangulation,1
Maryland,2013,Unknown,1
North Dakota,2010,Blunt Object,1
Alaska,2005,Knife,1
North Carolina,2006,Shotgun,3
Washington,2005,Blunt Object,4
Alaska,2009,Unknown,1
Montana,2005,Blunt Object,1
Kansas,2005,Suffocation,1
North Carolina,2009,Gun,8
Missouri,2010,Drugs,1
Kentucky,2006,Blunt Object,2
North Carolina,2013,Shotgun,1
Arizona,2011,Unknown,6
Pennsylvania,2008,Drowning,1
Illinois,2008,Knife,4
Wyoming,2010,Knife,1
Wisconsin,2014,Handgun,6
Kansas,2007,Unknown,2
Illinois,2011,Knife,6
Maine,2014,Fire,1
New York,2009,Firearm,31
Virginia,2013,Suffocation,1
Minnesota,2006,Handgun,4
New Jersey,2009,Blunt Object,3
Ohio,2008,Blunt Object,2
Nebraska,2007,Unknown,1
North Carolina,2012,Shotgun,4
Pennsylvania,2008,Knife,4
Virginia,2004,Unknown,2
Washington,2006,Knife,4
Tennessee,2009,Firearm,6
Arkansas,2006,Firearm,2
Missouri,2006,Drugs,1
Colorado,2014,Firearm,3
New Jersey,2006,Blunt Object,4
Minnesota,2007,Handgun,6
Louisiana,2005,Shotgun,1
Colorado,2006,Unknown,2
Kansas,2010,Handgun,6
Mississippi,2004,Firearm,1
California,2012,Unknown,9
Louisiana,2014,Fire,1
Texas,2007,Suffocation,1
Oregon,2006,Handgun,2
Indiana,2007,Strangulation,1
Indiana,2011,Handgun,15
New Jersey,2004,Handgun,26
New Mexico,2006,Knife,3
Iowa,2005,Blunt Object,3
Georgia,2014,Blunt Object,1
New York,2009,Strangulation,1
Arizona,2006,Handgun,23
Tennessee,2011,Fire,1
Louisiana,2011,Firearm,1
Illinois,2007,Strangulation,1
Utah,2005,Firearm,1
Washington,2008,Suffocation,1
Ohio,2013,Handgun,26
North Carolina,2004,Gun,4
Virginia,2014,Knife,9
Maryland,2004,Shotgun,3
Indiana,2008,Knife,4
Maryland,2013,Shotgun,1
Connecticut,2013,Unknown,1
Michigan,2011,Drugs,1
West Virginia,2010,Shotgun,1
Ohio,2011,Firearm,12
California,2008,Strangulation,2
Georgia,2007,Shotgun,4
Maine,2007,Rifle,1
Wisconsin,2010,Unknown,1
Indiana,2005,Unknown,2
Pennsylvania,2012,Blunt Object,3
Maryland,2008,Blunt Object,2
Michigan,2013,Unknown,4
West Virginia,2009,Handgun,2
Oregon,2004,Handgun,1
Michigan,2009,Knife,2
Oregon,2014,Shotgun,1
Georgia,2014,Knife,7
Oklahoma,2013,Rifle,1
Utah,2014,Firearm,1
California,2014,Fire,2
Indiana,2004,Handgun,18
Massachusetts,2011,Handgun,6
Tennessee,2008,Handgun,15
Indiana,2012,Shotgun,2
North Carolina,2010,Rifle,1
New York,2009,Shotgun,1
South Carolina,2009,Firearm,7
California,2010,Blunt Object,21
Virginia,2005,Knife,4
New Mexico,2014,Shotgun,1
Mississippi,2008,Firearm,2
Tennessee,2009,Handgun,23
District of Columbia,2009,Unknown,1
Kentucky,2005,Firearm,1
Texas,2004,Firearm,8
Maryland,2011,Knife,5
Utah,2012,Handgun,4
South Carolina,2011,Rifle,1
Mississippi,2013,Handgun,8
Kansas,2012,Unknown,1
Massachusetts,2004,Knife,3
Arkansas,2004,Handgun,10
Rhodes Island,2008,Knife,1
Nebraska,2013,Firearm,1
Minnesota,2009,Drowning,1
Pennsylvania,2009,Handgun,34
Texas,2014,Knife,13
Virginia,2010,Firearm,13
North Carolina,2014,Gun,4
Arkansas,2012,Unknown,1
Georgia,2009,Firearm,1
Illinois,2011,Blunt Object,3
Massachusetts,2009,Unknown,4
Wisconsin,2013,Suffocation,1
South Carolina,2012,Knife,7
Kansas,2014,Shotgun,2
Massachusetts,2004,Blunt Object,3
Ohio,2010,Drugs,2
Louisiana,2012,Shotgun,1
Texas,2012,Strangulation,2
North Carolina,2009,Blunt Object,6
Virginia,2006,Unknown,5
Pennsylvania,2010,Shotgun,1
California,2009,Rifle,5
Maine,2010,Handgun,1
New York,2006,Handgun,32
Wisconsin,2009,Blunt Object,2
Indiana,2007,Rifle,1
Indiana,2014,Unknown,1
Arizona,2013,Handgun,23
Louisiana,2014,Handgun,23
Michigan,2007,Firearm,23
North Dakota,2012,Unknown,1
Montana,2005,Knife,1
South Dakota,2012,Handgun,1
Colorado,2010,Blunt Object,4
Michigan,2009,Blunt Object,6
West Virginia,2004,Knife,1
Tennessee,2005,Firearm,5
Louisiana,2012,Firearm,2
Kentucky,2010,Knife,3
Oregon,2009,Shotgun,1
Kansas,2011,Firearm,2
Mississippi,2005,Firearm,3
Tennessee,2011,Blunt Object,4
California,2006,Blunt Object,15
Connecticut,2007,Suffocation,1
Colorado,2008,Firearm,4
Alabama,2010,Shotgun,3
Colorado,2004,Shotgun,1
Texas,2012,Firearm,24
Missouri,2009,Handgun,20
Massachusetts,2013,Fire,1
Mississippi,2005,Handgun,10
New Jersey,2007,Shotgun,1
Hawaii,2009,Rifle,1
Indiana,2008,Blunt Object,5
Texas,2014,Handgun,64
Missouri,2004,Drugs,2
Rhodes Island,2010,Firearm,1
New Mexico,2009,Knife,5
Rhodes Island,2008,Handgun,3
Oklahoma,2010,Knife,1
Tennessee,2007,Handgun,24
Massachusetts,2007,Unknown,2
District of Columbia,2007,Knife,4
